RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
395171,191,"Tuscaloosa, AL",Msa,AL,33,34,34,35,35,40,39,35,36,35,40,35,34,33,32,34,36,34,35,32,32,32,36,36,36,31,30,35,38,38,37,39,38,38,38,40,41,34,38,38,36,38,38,37,34,37,36,39,36,35,34,32
394483,192,"College Station, TX",Msa,TX,36,30,35,30,35,39,35,31,40,35,36,29,25,28,25,30,15,26,35,33,34,34,33,31,38,26,32,39,37,37,37,38,38,39,37,35,41,38,38,38,42,39,34,33,29,30,32,32,35,32,28,34
394464,196,"Chico, CA",Msa,CA,35,29,30,30,33,34,31,32,30,33,31,27,30,29,29,30,30,30,32,30,31,33,31,32,33,28,29,34,37,32,34,35,35,36,33,35,33,31,31,31,32,32,30,30,31,30,31,31,29,29,28,29
394459,197,"Charlottesville, VA",Msa,VA,33,38,42,40,45,45,44,41,42,43,40,37,40,41,42,40,46,47,42,43,44,39,46,42,45,42,40,45,45,47,45,42,48,38,44,50,,,43,44,45,44,45,43,42,39,42,42,44,37,37,37
394468,198,"Claremont, NH",Msa,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,38,57,59,60,58,53,57,55,57,57,55,55,52,49,53,50,54,49,
394361,199,"Barnstable Town, MA",Msa,MA,53,44,41,43,38,41,44,43,44,42,46,45,48,44,44,46,45,45,43,44,46,45,45,44,50,30,29,43,40,35,33,41,43,43,44,47,47,44,46,45,44,44,43,46,46,44,47,45,50,45,43,43
394803,200,"Longview, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,21,30,26,24,30,25,31,25,26,29,26,22
394429,201,"Burlington, VT",Msa,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,52,51,50,25,42,55,57,53,41,51,53,54,55,56,54,52,,,,,,,
395002,202,"Prescott, AZ",Msa,AZ,39,34,35,34,36,37,34,35,34,34,34,34,36,33,34,33,33,34,34,35,34,35,33,37,37,30,30,39,35,33,25,32,37,39,39,37,39,36,33,32,32,34,34,34,33,34,34,34,35,33,30,30
395174,204,"Tyler, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,30,31,28,26,28,29,35,39,39,34,28,31
395030,208,"Rochester, MN",Msa,MN,37,37,37,38,42,41,39,38,38,36,34,32,39,28,32,33,36,41,38,36,35,35,34,33,36,29,29,37,40,42,38,41,37,37,38,37,36,37,39,39,41,45,41,38,39,36,34,37,35,38,34,34
394597,209,"Florence, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,37,40,41,42,41,44,40,38,37,37,39,40,44,34,37,37
394848,210,"Medford, OR",Msa,OR,38,39,40,40,41,40,40,39,26,35,35,32,36,34,34,32,35,36,34,38,34,38,36,38,37,34,28,35,22,37,38,40,40,40,41,42,42,39,41,39,38,38,41,38,38,35,38,36,39,34,34,35
753895,211,"Lafayette-West Lafayette, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,30,35,31,20,34,35,26,34,37,35,17,31,36,33,36,36,34,33,33,34,32,33,33,31,29,32
394765,213,"Lake Havasu City, AZ",Msa,AZ,40,35,28,30,37,36,24,34,37,34,35,32,37,33,33,34,35,36,35,35,35,34,34,35,36,25,29,37,35,35,39,39,39,39,41,39,41,36,41,37,41,40,39,38,37,36,36,36,37,35,34,36
395047,214,"Saginaw, MI",Msa,MI,36,31,34,35,38,39,35,36,37,35,35,36,32,32,30,33,34,36,36,37,37,37,37,39,37,27,31,40,45,37,42,42,44,44,43,41,39,37,40,39,37,40,36,36,37,37,33,30,35,32,29,31
394763,215,"Lake Charles, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,45,46,48,40,42,41,42,44,42,42,38,40,41,37,42,36,43,
394726,216,"Johnson City, TN",Msa,TN,40,36,34,39,38,42,39,37,37,34,36,38,39,34,36,36,38,38,40,38,38,40,38,40,39,33,32,41,40,41,39,40,40,41,42,41,44,39,39,41,39,39,39,38,40,37,38,41,41,38,34,36
394565,217,"Elkhart, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,35,38,21,37,37,39,16,33,32,34,34,33,35,35,34,33,33,34,35,32,32,30
395247,218,"Yuma, AZ",Msa,AZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,43,42,47,52,36,36,27,43,44,43,41,41,40,39,41,39,34,37,40
395011,219,"Racine, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,36,25,14,28,33,23,27,29,33,20,34,28,31
394346,220,"Athens, GA",Msa,GA,30,24,28,29,35,30,28,28,27,31,27,25,32,27,26,29,32,32,29,28,29,28,29,28,30,21,24,30,25,27,29,25,29,28,28,27,29,29,30,31,31,31,30,29,31,30,29,30,35,30,29,29
395162,221,"Torrington, CT",Msa,CT,14,28,37,38,42,47,49,48,51,50,47,48,52,46,44,46,47,51,48,52,49,49,48,48,54,45,36,46,49,46,51,53,51,49,47,51,52,44,47,52,50,51,52,52,49,50,49,49,53,50,46,42
395118,222,"St. Cloud, MN",Msa,MN,35,29,34,36,37,38,35,37,33,31,35,33,38,24,31,35,36,37,35,36,33,35,34,31,37,31,28,37,38,37,36,38,38,36,35,38,37,35,37,38,43,43,40,40,42,40,38,35,39,33,33,35
394681,223,"Hilton Head Island, SC",Msa,SC,49,43,43,42,38,45,43,42,49,44,43,42,45,41,41,43,43,43,43,44,46,43,42,45,48,38,33,45,46,39,43,45,49,45,46,46,48,42,44,45,48,47,48,45,43,46,45,43,46,42,42,39
753869,224,"Bloomington, IL",Msa,IL,,,,,,,,,,,,,14,27,41,42,44,45,43,42,44,44,43,42,46,38,35,43,45,46,45,46,46,46,45,43,47,35,44,47,46,47,46,47,47,46,39,39,41,40,39,38
394680,225,"Hilo, HI",Msa,HI,47,46,38,43,48,47,45,45,45,45,44,44,46,43,45,46,44,49,46,49,48,46,48,45,51,44,37,44,53,45,49,47,47,50,48,49,51,47,48,49,50,50,50,49,51,50,46,49,52,48,46,46
394960,226,"Panama City, FL",Msa,FL,35,33,33,33,34,35,35,38,37,37,41,35,40,36,32,33,32,31,34,35,36,36,37,31,37,30,29,39,39,37,35,40,37,44,39,43,,22,36,41,43,43,41,43,42,41,42,40,43,40,38,35
394748,227,"Kingston, NY",Msa,NY,43,41,34,41,38,35,36,40,43,37,38,36,37,38,36,35,36,39,40,42,41,43,43,39,45,43,24,43,49,46,44,46,54,55,58,61,59,56,61,56,56,55,55,56,57,51,54,61,58,64,55,56
394519,228,"Daphne, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,39,48,43,9,29,39,38,37,38,38,38,38,37,36,38,38,35,36,34
394623,229,"Gainesville, GA",Msa,GA,30,31,28,33,30,31,32,30,30,30,30,29,29,27,29,31,30,31,29,30,33,30,30,30,30,18,27,30,28,29,30,30,33,32,31,29,30,29,30,30,32,31,28,30,29,28,28,29,33,29,28,29
395202,230,"Warner Robins, GA",Msa,GA,39,34,32,35,36,36,34,32,34,36,34,32,35,31,33,35,34,37,35,34,34,36,35,33,36,30,28,35,34,34,34,36,34,35,37,35,38,33,32,33,35,37,33,34,33,34,36,37,37,26,30,30
394716,232,"Jacksonville, NC",Msa,NC,39,33,33,35,37,39,37,34,39,44,35,35,36,33,34,35,37,38,37,36,36,36,36,36,37,30,31,38,39,39,40,39,39,38,38,38,40,35,37,37,39,40,39,36,36,35,35,35,37,34,32,35
394729,235,"Joplin, MO",Msa,MO,34,29,29,32,34,37,35,37,33,31,31,35,29,29,32,32,35,34,33,32,36,33,35,40,39,34,30,40,34,37,35,35,36,38,39,41,42,37,42,39,42,42,39,41,42,39,41,39,35,41,34,36
395151,237,"Terre Haute, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,30,39,32,32,42,41,37,38,38,35,36,36,39,33,33,38,36,38,37,38,37,39,38,36,31,33
394896,238,"Muskegon, MI",Msa,MI,40,35,37,36,38,41,41,38,39,36,36,43,38,34,36,34,37,35,36,37,36,40,39,38,36,30,29,38,44,,,41,41,42,40,40,38,39,36,35,37,36,37,37,37,41,37,39,39,34,30,28
394553,239,"East Stroudsburg, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,34,43,44,42,43,46,46,45,49,50,43,48,37,40,37
394651,241,"Greenville, NC",Msa,NC,41,36,37,38,41,42,39,39,39,38,36,35,39,36,37,39,37,39,39,38,41,37,39,36,41,34,35,42,37,39,41,40,43,41,41,40,43,38,37,40,38,39,37,37,38,39,37,38,42,40,33,35
394299,245,"Abilene, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,24,32
394485,246,"Columbia, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,42,35
394539,247,"Dover, DE",Msa,DE,42,41,41,43,41,42,44,44,43,43,41,41,36,42,35,40,41,42,40,42,46,40,45,38,42,36,34,45,44,43,42,45,45,31,43,46,46,45,43,43,44,43,43,43,45,44,43,42,45,39,39,38
394555,248,"Eau Claire, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,30,22,31,27,23,32,20,16,21,16,30,26
394720,249,"Janesville, WI",Msa,WI,25,29,28,25,21,25,22,24,17,16,22,26,21,23,17,20,22,31,30,29,27,18,19,29,23,9,14,26,33,21,26,33,20,23,27,21,26,29,31,35,18,34,33,31,31,33,25,30,34,28,17,28
394710,250,"Jackson, MI",Msa,MI,37,33,35,35,40,40,39,37,40,38,37,40,39,41,33,25,36,41,39,36,38,38,37,37,39,28,28,41,39,36,40,42,41,41,39,44,41,38,42,41,38,43,45,14,,31,25,34,36,28,24,23
395009,251,"Punta Gorda, FL",Msa,FL,37,36,35,38,41,41,39,40,40,39,38,34,38,33,35,34,38,40,37,36,36,29,35,35,38,29,32,39,38,38,39,40,42,40,40,38,38,35,37,39,39,38,40,38,37,36,36,36,37,33,32,33
394393,252,"Bloomington, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,15,38,8,5,21,4,10,28,34,37,39,36,36,33,33,34,32,34,36,34,31,32
395007,253,"Pueblo, CO",Msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,35,36,37,22,33,35,36,18,30,34,33,32,33,33,34,35,35,35,33,36,33,33,30
394380,256,"Bend, OR",Msa,OR,38,34,38,38,38,38,38,37,36,35,34,36,40,33,37,35,36,36,37,35,38,35,36,36,39,31,31,39,38,37,37,38,40,39,41,39,40,35,36,36,35,35,35,36,37,38,36,37,39,35,34,32
395193,258,"Vineland, NJ",Msa,NJ,,,,,,,,,,,,,,,32,30,30,39,35,36,39,36,29,43,33,20,30,32,43,41,38,35,38,24,39,42,49,41,44,41,45,48,44,44,42,42,41,41,42,37,36,36
394917,259,"Niles, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,21,29,22,35,30,29,28,15,24,30,23,24,26,27,25,20,15,34,40,28,19,25
394731,260,"Kahului, HI",Msa,HI,48,43,44,42,44,48,49,45,46,49,43,44,46,43,45,45,45,48,45,43,48,44,47,43,49,46,33,48,51,48,44,50,44,44,47,48,45,42,45,48,50,49,51,51,46,45,45,46,55,46,45,46
394946,261,"Ottawa, IL",Msa,IL,38,38,38,38,43,41,42,38,42,41,40,42,41,41,42,39,40,43,42,38,40,42,43,44,45,35,28,43,45,44,43,44,45,45,45,47,43,33,40,41,43,43,46,45,44,44,40,41,41,36,39,37
394359,263,"Bangor, ME",Msa,ME,,,,,,,,,,,,33,35,39,39,40,36,40,40,40,37,39,32,33,38,24,41,36,36,43,39,41,27,38,46,44,45,43,44,42,42,42,41,43,43,43,43,42,41,40,38,38
394523,265,"Decatur, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,37,39,24,28,26,32,33,36,35,33,40,45,41,38,31,14,,40,36,37,34,38,36,38,34,35,37,37,34,32,32
394662,266,"Hanford, CA",Msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,41,35,42,40,35,47,36,39,38,34,35,35,36,29,31,35
395036,268,"Rocky Mount, NC",Msa,NC,43,44,38,42,43,42,43,41,44,42,36,38,39,37,41,37,43,43,40,42,41,37,44,45,49,28,36,45,44,44,42,43,45,45,43,46,45,41,42,41,42,43,43,41,41,41,42,43,46,42,37,38
394873,269,"Monroe, MI",Msa,MI,37,37,36,36,39,37,38,36,39,40,41,36,39,32,36,32,37,38,40,36,41,39,39,41,38,29,30,41,44,36,39,43,43,41,42,44,45,37,40,37,43,38,38,38,37,39,36,38,35,31,28,26
394428,271,"Burlington, NC",Msa,NC,38,28,35,37,34,39,34,36,38,37,37,38,39,36,34,38,39,35,38,37,39,36,36,40,39,32,31,39,37,40,38,38,38,41,39,38,43,39,33,35,36,36,37,34,35,36,36,34,36,33,30,32
394814,272,"Madera, CA",Msa,CA,36,35,36,41,37,41,35,31,35,37,36,36,39,33,34,33,36,34,35,37,37,36,36,41,42,33,30,31,30,36,37,41,43,45,45,44,42,36,38,39,36,40,40,39,36,33,36,41,37,34,33,31
394723,273,"Jefferson City, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33,34,33,32,32,33
394453,274,"Chambersburg, PA",Msa,PA,48,41,38,41,37,42,43,45,40,44,40,42,44,39,43,41,40,42,41,40,40,42,42,40,47,39,35,44,54,48,43,48,47,34,44,45,48,46,42,44,41,44,44,43,44,42,43,43,45,39,37,37
394563,276,"Elizabethtown, KY",Msa,KY,,,,,,,,,,,,,,,,,,,,,,,,35,35,29,34,37,42,39,44,46,44,41,41,44,34,37,42,43,42,39,43,42,37,41,40,43,53,35,40,36
395000,277,"Pottsville, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,39,44,37,29,42,42,46,35,37,35,38,43,43,43,38,46,44,40,38,35,35,38
395221,278,"Wheeling, OH",Msa,OH,46,17,36,37,44,42,37,43,44,38,38,35,44,35,31,35,41,39,31,42,39,35,39,37,38,19,21,50,46,41,43,44,48,46,48,48,27,34,44,42,49,47,51,47,47,44,51,47,41,44,42,42
394639,280,"Grand Junction, CO",Msa,CO,27,31,33,34,35,35,34,34,34,35,35,35,36,33,30,35,35,36,34,36,34,36,35,35,35,28,29,37,35,33,37,35,29,34,37,36,35,33,35,37,35,35,34,34,36,34,35,35,39,35,33,34
394537,282,"Dothan, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,39,43,39,38,35,38,41,38,39,41,38,36,31,33
395066,283,"Santa Fe, NM",Msa,NM,,24,39,39,40,41,40,40,36,37,36,37,43,37,37,38,36,39,37,37,37,37,37,39,44,32,33,39,41,39,40,38,39,40,38,40,40,41,36,35,38,40,37,38,38,38,37,36,40,35,34,35
395163,285,"Traverse City, MI",Msa,MI,14,10,16,17,17,18,11,11,10,11,11,17,16,17,8,13,15,11,12,13,15,14,15,14,7,9,9,19,15,12,12,16,15,33,38,38,35,19,35,39,35,34,36,35,36,36,36,37,36,31,31,28
394515,287,"Dalton, GA",Msa,GA,38,36,30,29,29,31,28,32,33,34,31,31,35,31,28,29,32,33,35,36,36,34,31,36,31,10,26,31,32,35,38,36,39,34,39,36,37,32,34,34,35,36,35,34,34,31,33,35,40,35,34,32
394860,288,"Midland, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,30,37,37,38,39,36,36,38,36,36,36,38,34,35,35
394685,289,"Homosassa Springs, FL",Msa,FL,39,35,39,40,41,40,40,41,39,40,36,39,36,34,34,36,38,37,40,38,36,37,37,39,38,31,30,39,38,38,40,39,40,43,40,39,43,39,40,41,39,41,43,40,38,41,39,39,36,38,36,37
395182,291,"Valdosta, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,32
395117,293,"Springfield, OH",Msa,OH,34,31,33,35,35,38,35,37,36,34,35,35,33,33,34,33,38,37,38,38,38,36,36,37,36,31,31,38,40,38,42,41,40,41,42,43,42,37,37,39,41,39,36,37,39,40,38,38,38,38,35,33
395119,294,"St. George, UT",Msa,UT,36,31,34,33,32,33,33,29,34,31,29,27,35,33,32,32,34,31,36,36,37,34,29,31,30,19,29,29,38,31,31,32,32,32,32,35,23,27,27,29,27,29,28,28,28,31,28,31,28,27,26,26
395079,295,"Vero Beach, FL",Msa,FL,38,34,34,34,33,36,35,30,27,42,36,29,34,29,33,31,32,32,30,31,34,22,27,28,32,18,23,34,30,28,22,29,17,33,42,41,40,35,40,44,43,43,44,42,41,38,39,38,41,35,37,32
394900,297,"Napa, CA",Msa,CA,36,27,29,29,30,32,28,28,29,28,28,30,30,28,30,30,29,30,30,29,30,30,29,31,33,25,28,30,29,29,31,32,33,34,30,32,33,27,29,27,28,29,29,29,29,29,29,30,29,27,24,26
394368,299,"Battle Creek, MI",Msa,MI,37,39,35,39,39,42,44,44,39,37,45,38,36,33,36,39,33,39,41,39,41,41,37,39,42,33,28,43,48,,,45,47,44,44,43,41,41,39,38,39,43,43,41,44,45,43,45,42,40,36,32
394719,300,"Jamestown, NY",Msa,NY,53,42,45,41,48,44,44,46,50,49,45,46,49,52,48,51,52,50,49,44,54,50,54,55,47,52,25,46,59,57,56,54,57,61,68,63,70,67,63,67,66,72,71,69,67,76,71,65,76,79,66,66
395013,302,"Rapid City, SD",Msa,SD,37,36,41,36,42,42,42,41,42,37,38,37,40,38,38,40,41,39,40,41,42,43,40,41,45,39,37,42,43,42,45,48,50,49,49,50,50,52,42,36,45,47,44,46,49,47,47,47,47,45,43,40
394595,303,"Flagstaff, AZ",Msa,AZ,40,32,35,35,38,36,35,33,35,35,32,34,35,34,36,36,34,38,34,34,36,36,34,36,38,28,32,39,33,34,35,36,38,39,40,37,43,35,31,36,32,35,33,37,35,37,37,36,37,30,29,30
394810,304,"Lumberton, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,28,43,31,41,39,46,44,46,44,44,53,48,41,41,38,49,47,46,41,45,41,46,54,47,38,40
394756,306,"La Crosse, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,40,41,26,41,41,42,42,39,36,39,37,38,35
394783,307,"Lebanon, PA",Msa,PA,46,35,39,46,43,44,44,45,42,42,41,45,42,36,42,41,44,43,42,44,46,44,42,38,45,39,34,48,61,45,41,42,44,30,40,44,46,42,42,40,42,44,43,44,44,43,47,44,44,46,39,34
394703,308,"Idaho Falls, ID",Msa,ID,,,,,,,,,,,,,,33,29,33,31,32,30,31,31,32,34,30,35,22,31,30,37,36,32,36,37,37,34,39,20,26,36,33,32,32,39,32,30,35,33,31,37,31,29,29
395098,309,"Sierra Vista, AZ",Msa,AZ,,,,,,,,,,,,,,35,32,16,28,28,22,26,22,22,22,30,25,12,24,33,32,33,31,31,30,32,36,28,22,27,30,33,25,23,27,35,37,29,30,25,32,22,29,33
394983,310,"Pittsfield, MA",Msa,MA,54,44,46,46,51,52,52,50,49,48,41,40,48,45,43,44,46,43,40,43,44,43,40,42,42,37,34,48,46,40,44,44,49,52,47,48,48,42,45,47,46,49,48,48,50,49,46,37,45,41,45,43
395232,316,"Winchester, VA",Msa,VA,38,21,25,25,28,32,33,35,34,33,35,37,39,35,35,33,33,37,36,32,35,36,39,35,36,32,34,39,39,39,41,39,37,32,38,40,42,37,36,36,36,34,35,36,36,36,36,35,37,38,32,31
395120,317,"St. Joseph, MO",Msa,MO,35,34,34,31,30,31,30,33,34,30,34,35,37,32,34,34,35,36,34,33,35,35,35,33,37,29,28,35,32,35,36,37,39,38,38,35,32,33,36,33,35,37,32,35,33,33,35,32,39,33,32,31
394321,318,"Altoona, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,
394905,319,"New Bern, NC",Msa,NC,38,36,35,39,39,38,40,37,39,48,36,34,39,35,42,37,40,40,38,37,39,40,38,39,42,32,30,41,39,41,43,41,41,42,43,42,41,39,39,40,39,42,40,40,38,38,36,36,38,34,36,35
394802,321,"London, KY",Msa,KY,32,26,34,30,33,37,31,33,35,41,35,31,36,35,31,32,37,36,39,40,36,35,37,41,40,26,25,36,43,47,41,43,45,46,45,38,50,42,41,39,42,38,38,35,39,38,43,38,40,39,34,32
394800,322,"Logan, ID",Msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,28,37,33,36,34,36,34,34,33,37,10,,29,31,31,30,30,29,30,31,28,35,30,30,29,26
395217,326,"Weirton, OH",Msa,OH,20,16,15,24,18,16,14,23,22,19,17,13,19,14,13,17,12,10,22,16,21,15,15,16,21,21,15,20,27,29,25,40,18,25,34,31,13,33,45,40,45,50,44,44,45,46,45,44,49,45,43,39
394635,327,"Goldsboro, NC",Msa,NC,35,28,24,30,28,15,30,33,37,42,37,40,33,32,35,32,34,34,34,34,37,38,35,35,42,31,35,36,38,39,40,41,39,37,38,40,43,37,37,40,38,39,40,37,40,41,38,38,42,35,35,36
394353,328,"Augusta, ME",Msa,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,43,37,33,20,35,45,47,44,46,44,45,44,35,39,44,45,46,42,42,45,41,36,40
394661,329,"Hammond, LA",Msa,LA,49,39,38,42,41,39,39,38,35,39,36,33,36,36,35,40,35,37,39,37,32,39,38,37,38,35,34,36,44,40,41,44,42,41,42,42,48,38,41,38,41,45,38,40,44,51,36,35,39,33,36,34
394728,330,"Jonesboro, AR",Msa,AR,31,31,32,33,39,37,35,36,36,34,33,33,35,34,33,33,35,35,36,32,33,34,34,38,35,31,29,41,35,35,36,35,38,38,38,39,37,33,38,39,39,37,35,34,38,33,37,36,37,37,34,34
395094,331,"Sherman, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,30
394333,332,"Anniston, AL",Msa,AL,33,30,28,30,31,36,38,33,32,35,37,38,32,33,31,31,34,39,35,35,34,34,36,35,40,31,27,36,40,34,36,36,36,36,39,36,40,34,31,36,38,39,38,35,37,36,38,39,37,32,29,32
394893,334,"Muncie, IN",Msa,IN,,,,,,,,,,,,,,,,34,38,37,36,33,34,33,38,44,39,30,33,35,38,30,38,43,28,35,40,37,38,31,33,34,36,34,36,35,36,34,38,35,34,34,32,31
394307,336,"Albany, OR",Msa,OR,38,40,36,36,35,35,36,35,35,37,36,28,35,32,33,34,35,34,31,38,36,38,37,35,32,29,30,33,35,33,36,40,40,46,33,41,29,26,38,35,38,41,39,37,41,38,38,38,38,38,33,34
395213,337,"Watertown, NY",Msa,NY,,,,,,,,,,,,,,,,16,28,42,42,49,44,48,49,48,46,49,32,49,48,43,46,50,55,54,60,59,53,48,52,47,57,59,59,60,58,59,53,59,50,56,52,48
